Periode;Jahr;Halbjahr;Quartal;Monat;Tag;Indikator;Einheit;Status;Produzent;Region / Geschäftspartner;Datentyp;Werte;Sortierkriterium des Indikators
Jahr;2013;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3364;AB000C011D000E006
Jahr;2013;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2333;AB000C011D000E011
Jahr;2013;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,0;AB000C017D000
Jahr;2013;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,7;AB000C017D001
Jahr;2013;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;53,2;AB000C017D002
Jahr;2013;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23,9;AB000C017D003
Jahr;2013;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38,9;AB000C017D004
Jahr;2013;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;51,1;AB000C017D005
Jahr;2013;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38,5;AB000C017D006
Jahr;2013;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;53,9;AB000C017D007
Jahr;2013;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;7,2;AB000C017D008
Jahr;2013;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,1;AB000C017D009
Jahr;2013;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,0;AB000C017D010
Jahr;2013;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29,6;AB000C017D011
Jahr;2013;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;44,0;AB000C017D012
Jahr;2013;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;70,4;AB000C017D013
Jahr;2013;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-0,3;AB000C018D012
Jahr;2013;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,1;AB003C000
Jahr;2013;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-1,7;AB003C001
Jahr;2013;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,8;AB004C008
Jahr;2013;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;71,4;AB006
Jahr;2013;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,7;AB016C027
Jahr;2014;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38637;AB000C000D010
Jahr;2014;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;73459;AB000C000D011
Jahr;2014;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39523;AB000C001D010
Jahr;2014;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;75144;AB000C001D011
Jahr;2014;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3449;AB000C011D000E006
Jahr;2014;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2378;AB000C011D000E011
Jahr;2014;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,1;AB000C017D000
Jahr;2014;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,4;AB000C017D001
Jahr;2014;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;52,8;AB000C017D002
Jahr;2014;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23,8;AB000C017D003
Jahr;2014;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37,9;AB000C017D004
Jahr;2014;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;50,6;AB000C017D005
Jahr;2014;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38,2;AB000C017D006
Jahr;2014;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;53,9;AB000C017D007
Jahr;2014;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;7,5;AB000C017D008
Jahr;2014;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,0;AB000C017D009
Jahr;2014;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,1;AB000C017D010
Jahr;2014;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29,7;AB000C017D011
Jahr;2014;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;44,1;AB000C017D012
Jahr;2014;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;70,6;AB000C017D013
Jahr;2014;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,8;AB000C018D012
Jahr;2014;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,2;AB003C000
Jahr;2014;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,6;AB003C001
Jahr;2014;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,0;AB004C008
Jahr;2014;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;71,1;AB006
Jahr;2014;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,0;AB016C027
Jahr;2015;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39641;AB000C000D010
Jahr;2015;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;75592;AB000C000D011
Jahr;2015;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39641;AB000C001D010
Jahr;2015;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;75592;AB000C001D011
Jahr;2015;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3532;AB000C011D000E006
Jahr;2015;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2424;AB000C011D000E011
Jahr;2015;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,1;AB000C017D000
Jahr;2015;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,6;AB000C017D001
Jahr;2015;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;52,2;AB000C017D002
Jahr;2015;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;24,0;AB000C017D003
Jahr;2015;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37,1;AB000C017D004
Jahr;2015;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;49,7;AB000C017D005
Jahr;2015;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37,7;AB000C017D006
Jahr;2015;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;53,4;AB000C017D007
Jahr;2015;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;7,2;AB000C017D008
Jahr;2015;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,0;AB000C017D009
Jahr;2015;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,1;AB000C017D010
Jahr;2015;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29,8;AB000C017D011
Jahr;2015;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;44,4;AB000C017D012
Jahr;2015;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;71,1;AB000C017D013
Jahr;2015;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,3;AB000C018D012
Jahr;2015;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,2;AB003C000
Jahr;2015;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-0,6;AB003C001
Jahr;2015;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,3;AB004C008
Jahr;2015;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;71,1;AB006
Jahr;2015;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,1;AB016C027
Jahr;2016;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;40695;AB000C000D010
Jahr;2016;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;77456;AB000C000D011
Jahr;2016;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39970;AB000C001D010
Jahr;2016;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;76075;AB000C001D011
Jahr;2016;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3619;AB000C011D000E006
Jahr;2016;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2557;AB000C011D000E011
Jahr;2016;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,1;AB000C017D000
Jahr;2016;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,6;AB000C017D001
Jahr;2016;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;51,8;AB000C017D002
Jahr;2016;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;24,5;AB000C017D003
Jahr;2016;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;36,2;AB000C017D004
Jahr;2016;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;48,9;AB000C017D005
Jahr;2016;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37,0;AB000C017D006
Jahr;2016;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;52,7;AB000C017D007
Jahr;2016;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;8,1;AB000C017D008
Jahr;2016;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,0;AB000C017D009
Jahr;2016;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,1;AB000C017D010
Jahr;2016;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29,7;AB000C017D011
Jahr;2016;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;42,9;AB000C017D012
Jahr;2016;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;69,6;AB000C017D013
Jahr;2016;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,1;AB000C018D012
Jahr;2016;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-1,1;AB003C000
Jahr;2016;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,2;AB003C001
Jahr;2016;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,6;AB004C008
Jahr;2016;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;71,5;AB006
Jahr;2016;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,5;AB016C027
Jahr;2017;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;41761;AB000C000D010
Jahr;2017;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;78650;AB000C000D011
Jahr;2017;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;40621;AB000C001D010
Jahr;2017;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;76502;AB000C001D011
Jahr;2017;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3673;AB000C011D000E006
Jahr;2017;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2591;AB000C011D000E011
Jahr;2017;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,1;AB000C017D000
Jahr;2017;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,3;AB000C017D001
Jahr;2017;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;52,1;AB000C017D002
Jahr;2017;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25,0;AB000C017D003
Jahr;2017;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37,8;AB000C017D004
Jahr;2017;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;51,2;AB000C017D005
Jahr;2017;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38,1;AB000C017D006
Jahr;2017;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;54,3;AB000C017D007
Jahr;2017;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;7,1;AB000C017D008
